"Id","OwnerId","IsDeleted","Name","RecordTypeId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Account__c","LLC_BI__Amount__c","LLC_BI__Contact__c","LLC_BI__Initial_Deposit__c","LLC_BI__Interest_Rate__c","LLC_BI__Maturity_Date__c","LLC_BI__Notes__c","LLC_BI__Open_Date__c","LLC_BI__Product_Line__c","LLC_BI__Product_Type__c","LLC_BI__Product__c","LLC_BI__Stage__c","LLC_BI__Status__c","LLC_BI__isConvert__c","LLC_BI__Mailing_Address__c","LLC_BI__Application__c","LLC_BI__Product_Reference__c","LLC_BI__lookupKey__c","Interest_Rate__c","LLC_BI__Account_Number__c","LLC_BI__Funding_Amount__c","LLC_BI__Funding_Method__c","LLC_BI__Ownership_Structure_Type__c","LLC_BI__Product_Package__c","Full_Product_Name__c","Branch__c","LLC_BI__APY__c","LLC_BI__Additional_Terms__c","LLC_BI__Alternate_Signature_Description__c","LLC_BI__Annual_Rent_Amount__c","LLC_BI__Billing_Frequency_Other__c","LLC_BI__Billing_Frequency__c","LLC_BI__Billing_Type__c","LLC_BI__CD_Term__c","LLC_BI__CESA_Responsible_Individual_Indicator__c","LLC_BI__Certificate_Number__c","LLC_BI__Change_Designated_Beneficiary_Indicator__c","LLC_BI__Compounding_Frequency__c","LLC_BI__Death_Before_Required_Beginning__c","LLC_BI__Description_of_Keys__c","LLC_BI__Distribution_Payment_Type__c","LLC_BI__Distribution_Start_Date__c","LLC_BI__Durable_Agency__c","LLC_BI__Five_Year_Period_Ends_Year__c","LLC_BI__Frequency_of_Distributions__c","LLC_BI__IRA_Is_Self_Directed__c","LLC_BI__IRA_Plan_Type__c","LLC_BI__IRA_Recharacterization_Initial_Cont_Amt__c","LLC_BI__IRA_Recharacterization_Initial_Cont_Date__c","LLC_BI__IRA_Recharacterization_Type__c","LLC_BI__Index_Name__c","LLC_BI__Initial_Interest_Rate_Type__c","LLC_BI__Initial_Interest_Rate__c","LLC_BI__Initial_Rate_Indicator__c","LLC_BI__Initial_Rate_Margin__c","LLC_BI__Initial_Rate_Period_Number__c","LLC_BI__Initial_Rate_Period_Type__c","LLC_BI__Interest_Rate_Margin_Indicator__c","LLC_BI__Interest_Rate_Margin_Percent__c","LLC_BI__Interest_Rate_Type__c","LLC_BI__Interest_Withdrawal_Required__c","LLC_BI__Lease_Type_Other__c","LLC_BI__Life_Expectancy_Factor__c","LLC_BI__Maximum_Balance_Tiered_Account__c","LLC_BI__Maximum_Rate_Indicator__c","LLC_BI__Maximum_Rate__c","LLC_BI__Minimum_Balance_Tiered_Account__c","LLC_BI__Minimum_Rate_Indicator__c","LLC_BI__Minimum_Rate__c","LLC_BI__Negotiated_Compounding_Frequency__c","LLC_BI__Notice_Account_Maturity_Type__c","LLC_BI__Number_of_Agents_Required__c","LLC_BI__Number_of_Lessees_Required__c","LLC_BI__Other_Distribution_Payment__c","LLC_BI__Other_Frequency_of_Distributions__c","LLC_BI__Overdraft_Consent_Indicator__c","LLC_BI__Owner_Deceased_Indicator__c","LLC_BI__Payment_Account_Number__c","LLC_BI__Periodic_Change_Limit_Indicator__c","LLC_BI__Periods_Between_Rate_Changes__c","LLC_BI__Permanent_Rate_Effective_Date__c","LLC_BI__Prevent_Automatic_Renewal__c","LLC_BI__Rate_Change_Percent__c","LLC_BI__Rate_Change_Period_Type__c","LLC_BI__Rate_Change_Period__c","LLC_BI__Rate_Disclosure_As_Of_Date__c","LLC_BI__Rate_Type__c","LLC_BI__Renewal_Interest_Rate_Type__c","LLC_BI__Renewal_Interest_Rate__c","LLC_BI__Security_Deposit_Amount__c","LLC_BI__Single_Life_Expectancy_Begins__c","LLC_BI__Size_of_Box__c","LLC_BI__Step_Interest_Rate__c","LLC_BI__Step_Rate_Period_Type__c","LLC_BI__Step_Rate_Period__c","LLC_BI__Tax_Year_of_First_Roth_Contribution__c","LLC_BI__Tiered_Interest_Rate__c","LLC_BI__Tiered_Margin_Percent__c","LLC_BI__Vault_Key_Description__c","LLC_BI__Is_Superseded_By__c","LLC_BI__Related_Deposit__c","Doc_Prep__c","Loan_Providing_Overdraft__c","Overdraft_Limit__c","Overdraft_Used__c","Overdraft_Availability__c","Number_of_times_OD_in_Last_12_months__c","Reg_O__c","Employee__c","LLC_BI__Mailing_City__c","Withdrawls_previous_12_months__c","Is_Demo_Deposit__c","Date_Account_Closed__c","Amount_Charged_Off__c","LLC_BI__Mailing_State__c","LLC_BI__Mailing_Zip_Code__c","LLC_BI__Number_of_Required_Signers__c","LLC_BI__Originating_Branch__c","Default_App__c","LLC_BI__Interest_Payment_Method_Type__c","LLC_BI__Term_Type__c","CD_Term_new__c","Override_Interest_Rate__c","Interest_Rate_Override__c","LLC_BI__Deposit_Rate_Structure__c","LLC_BI__Overdraft_Services__c","LLC_BI__Deposit_Account_Type__c","LLC_BI__E_Disclosures_And_Statement_Consent__c","LLC_BI__Electronic_Notice_Delivery_Consent__c","LLC_BI__Enable_Portal_Documents__c","LLC_BI__Exclude_Transaction_Account_Disclosure__c","LLC_BI__Routing_Number__c","WKDDP__Denial_Notice_Type__c","WKDDP__Joint_Owners_Have_ROS__c","WKDDP__MultiParty_Disclosure__c","WKDDP__Multiple_Party_Terms_Change__c","WKDDP__Temporary_Account_Agreement_Indictor__c","LLC_BI__Appointee_Capacity_Description__c","Initial_APY1__c","LLC_BI__Routing_Transit_Number__c","LLC_BI__Financial_Institution_Authorized_Signer__c","LLC_BI__Inherited_IRA__c","LLC_BI__Is_Booked__c","LLC_BI__Plan_Number__c","LLC_BI__TFA_Activity_Type__c","AutorabitExtId__c"
"a0D5w00000lnfjEEAQ","0055w00000BkiP4AAJ","","Savings8722","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","330478.85","","232634.0","0.5","","","2012-07-16","Business","Business Savings","Business Savings","Open","Active","","","","","9912JPD592733991","","907980614834","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjFEAQ","0055w00000BkiP4AAJ","","Checking4929","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","70640.85","","139298.0","0.5","","","2011-05-15","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9908JPD411076068","","251581596363","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjGEAQ","0055w00000BkiP4AAJ","","CD2470","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","303073.85","","70475.0","1.05","2014-06-01","","2012-10-19","Business","Business CD","Promo CD","Open","Active","","","","","9947JPD280364739","","755500432641","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjHEAQ","0055w00000BkiP4AAJ","","Savings9458","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","195678.85","","168184.0","0.5","","","2011-12-29","Business","Business Savings","Business Savings","Open","Active","","","","","9934JPD922396542","","253434568546","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjIEAQ","0055w00000BkiP4AAJ","","Savings8372","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","301316.85","","201694.0","0.5","","","2008-11-12","Business","Business Savings","Business Savings","Open","Active","","","","","9979JPD146027879","","405824940337","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjJEAQ","0055w00000BkiP4AAJ","","Checking9798","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","42541.85","","112663.0","0.5","","","2008-06-01","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9971JPD182983600","","986246709095","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjKEAQ","0055w00000BkiP4AAJ","","Savings5818","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","243506.85","","14572.0","0.5","","","2009-06-06","Business","Business Savings","Business Savings","Open","Active","","","","","9901JPD932197179","","743375508173","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjLEAQ","0055w00000BkiP4AAJ","","Savings1897","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","222153.85","","126440.0","0.5","","","2007-08-10","Business","Business Savings","Business Savings","Open","Active","","","","","9934JPD311208118","","898190725080","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjMEAQ","0055w00000BkiP4AAJ","","Checking9084","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","43103.85","","239843.0","0.5","","","2013-01-19","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9957JPD786590730","","838050203478","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjNEAQ","0055w00000BkiP4AAJ","","Checking5379","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","86221.85","","186245.0","0.5","","","2008-11-22","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9950JPD594688382","","912940385520","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjOEAQ","0055w00000BkiP4AAJ","","Checking4367","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","47806.85","","144786.0","0.5","","","2013-01-14","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9981JPD661302591","","308950368082","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjPEAQ","0055w00000BkiP4AAJ","","Checking1454","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","26168.85","","105478.0","0.5","","","2010-04-09","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9958JPD730176985","","996492366556","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjQEAQ","0055w00000BkiP4AAJ","","Checking9569","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","17004.85","","210268.0","0.5","","","2013-07-04","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9965JPD185810668","","419962248924","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjREAQ","0055w00000BkiP4AAJ","","Checking7899","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","24230.85","","100283.0","0.5","","","2010-11-15","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9953JPD565790213","","261354406264","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjSEAQ","0055w00000BkiP4AAJ","","Savings2584","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","40871.85","","193355.0","0.5","","","2007-12-11","Business","Business Savings","Business Money Market Savings","Open","Active","","","","","9935JPD476098254","","267003620963","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjTEAQ","0055w00000BkiP4AAJ","","Checking8076","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","53148.85","","176226.0","0.5","","","2006-09-04","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9933JPD380412642","","845897607801","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjUEAQ","0055w00000BkiP4AAJ","","Savings1670","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","262756.85","","6579.0","0.5","","","2005-01-16","Business","Business Savings","Business Money Market Savings","Open","Active","","","","","9953JPD680169916","","779848704231","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjVEAQ","0055w00000BkiP4AAJ","","Savings6209","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","106960.85","","126098.0","0.5","","","2013-07-30","Business","Business Savings","Business Money Market Savings","Open","Active","","","","","9958JPD355222584","","548674738100","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjWEAQ","0055w00000BkiP4AAJ","","Savings8714","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","310953.85","","208988.0","0.5","","","2007-05-13","Business","Business Savings","Business Money Market Savings","Open","Active","","","","","9951JPD493951980","","902178192912","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lnfjXEAQ","0055w00000BkiP4AAJ","","Checking9409","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","96351.85","","181043.0","0.5","","","2010-04-18","Business","Business Checking","Premier Business Checking","Open","Active","","","","","9982JPD310813876","","386777400394","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
